"ID","count.11111","count.11112","count.11113","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.19111","count.19112","count.19113","count.19911","count.19912","count.19913","count.91111","count.91112","count.91113","count.91911","count.91912","count.91913","count.91993","count.92111","count.92112","count.92113","count.92311","count.92312","count.92313","count.92911","count.92912","count.92913","count.92991","count.92992","count.92993","count.99111","count.99112","count.99113","count.99313","count.99911","count.99912","count.99913","count.99991","count.99992","count.99993","NUTS_ID"
1,90736,9476,334036,7243,1036,14578,2756635,640030,10033858,5060,1226,66414,137030,15436,508497,4834,18,15853,12458,73,93923,83909,9022,360471,30646,4318,93520,751,1086475,179285,3918167,3105,31,16763,373215,24695,1207542,213,9,1604,9161,39,47775,1006,77128,704,413467,6139,81,13145,"EE00"
