"ID","count.11121","count.11122","count.11123","count.11321","count.11322","count.11323","count.12121","count.12122","count.12123","count.12321","count.12322","count.12323","count.12921","count.12922","count.12923","count.19121","count.19123","count.19921","count.19922","count.19923","count.31111","count.31113","count.31121","count.31122","count.31123","count.31321","count.31323","count.31921","count.31923","count.32121","count.32122","count.32123","count.32321","count.32322","count.32323","count.32921","count.32922","count.32923","count.39121","count.39122","count.39123","count.39921","count.39922","count.39923","count.92121","count.92122","count.92123","count.92321","count.92322","count.92323","count.92921","count.92922","count.92923","count.99121","count.99122","count.99123","count.99921","count.99922","count.99923","NUTS_ID"
1,16961,15,74294,7978,47,46078,873875,13009,1488053,24351,25,127224,75859,2637,62751,634,6349,1976,5,12906,22,4,613242,3511,182770,1757,4699,4,1147,4109145,136949,2189719,109877,827,370464,159078,5820,108703,2793,53,8179,3362,61,28826,294644,13780,173073,4634,33,3233,124476,3934,87467,856,44,2147,2199,39,21345,"IE04"
