"ID","count.11111","count.11112","count.11113","count.11211","count.11212","count.11213","count.11311","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12211","count.12212","count.12213","count.12911","count.12912","count.12913","count.19111","count.19112","count.19113","count.19213","count.19911","count.19912","count.19913","count.19991","count.19993","count.91111","count.91112","count.91113","count.91211","count.91212","count.91213","count.91911","count.91912","count.91913","count.91991","count.91992","count.91993","count.92111","count.92112","count.92113","count.92211","count.92212","count.92213","count.92911","count.92912","count.92913","count.99111","count.99112","count.99113","count.99911","count.99912","count.99913","count.99991","count.99992","count.99993","NUTS_ID"
1,1195196,240642,20887596,1511565,294017,13291130,3,4997,102331,17550,1821638,1112940,892249,3462593,827825,101646,1957502,237998,34509,1796045,24,12,1356,605,1324,186,72312,11,20,4468,612,255227,8193,985,216403,4121,918,368288,592,9,8477,33766,3983,408727,6420,3786,30050,13408,1281,742881,511,110,11866,2926,597,124902,112,8,4944,"FRL0"
