"ID","count.11111","count.11112","count.11113","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","NUTS_ID"
1,653729,9415,6038001,232585,3563,2165449,29917,269,2644933,9560210,105545,55619200,2184670,26158,14360975,234937,7483,6122961,"FI1D"
