"ID","count.11111","count.11112","count.11113","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","NUTS_ID"
1,12404,289,78706,2033,20,22119,935,36,67492,3951260,605270,19419035,459785,35874,2320372,29885,3707,239894,"EE00"
2,7645454,712252,29848663,159096,9361,1552725,43613,4000,446703,5543,3,27058,261,0,4072,25,0,346,"LV00"
