"ID","count.11111","count.11112","count.11113","count.11211","count.11212","count.11213","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12211","count.12212","count.12213","count.12911","count.12912","count.12913","count.11131","count.11132","count.11133","count.11231","count.11232","count.11233","count.11311","count.11312","count.11313","count.11931","count.11932","count.11933","count.12131","count.12132","count.12133","count.12231","count.12232","count.12233","count.12311","count.12312","count.12313","count.12931","count.12932","count.12933","count.32111","count.32112","count.32113","count.32911","count.32912","count.32913","NUTS_ID"
1,158310,19102,695285,416553,92951,3580108,14119,3516,82754,245764,48531,1379233,53450,13982,547855,12980,1249,66994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ES30"
2,2180514,239590,15132402,1316544,133040,26397359,111580,18199,917840,4344072,252406,21970258,470014,36367,5694496,102665,11142,680367,100134,2639,1470507,241729,17576,4031297,13656,2500,24844,13504,709,154471,278872,8314,2586591,162040,8498,3077641,4118,81,5801,9950,464,114497,130785,10986,75205,3841,651,6508,"ES42"
