"ID","count.11111","count.11112","count.11113","count.11121","count.11122","count.11123","count.11211","count.11212","count.11213","count.11221","count.11222","count.11223","count.11911","count.11912","count.11913","count.11921","count.11922","count.11923","count.12111","count.12112","count.12113","count.12211","count.12212","count.12213","count.12223","count.12911","count.12912","count.12913","count.11312","count.11313","NUTS_ID"
1,331219,123702,5401921,777108,120514,8593260,444416,171646,4416012,386956,100377,3149027,4825,919,62857,1411,12,37963,149060,74997,1251733,74051,42036,841165,186,15422,5203,163460,0,0,"FRK2"
2,1844961,631323,20472974,770226,34613,6776289,2691928,699034,18110677,134226,22791,652590,29855,11577,335599,40746,605,191332,911423,892672,7624574,999696,706571,6762545,0,110201,44958,1103546,1,2499,"FRL0"
3,9572,3837,200739,0,0,0,5147,3633,82509,0,0,0,2,33,835,0,0,0,9237,11943,135003,5117,10906,105858,0,1904,3225,59010,0,0,"FRJ1"
