"ID","count.11111","count.11112","count.11113","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.11993","count.19111","count.19112","count.19113","count.19911","count.19912","count.19913","count.91111","count.91112","count.91113","count.91311","count.91312","count.91313","count.91911","count.91912","count.91913","count.99111","count.99112","count.99113","count.99911","count.99912","count.99913","count.99993","NUTS_ID"
1,11337985,2088491,67296793,47874,5711,442515,166374,18282,1353167,666,31542,1906,481335,3092,67,52715,91239,9215,844283,888,27,5929,15659,2585,130746,7956,253,341717,2039,168,63601,8,"LV00"
