"ID","count.11111","count.11112","count.11113","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.19111","count.19112","count.19113","count.19911","count.19912","count.19913","count.91111","count.91112","count.91113","count.91911","count.91912","count.91913","count.92111","count.92112","count.92113","count.92911","count.92912","count.92913","count.92991","count.92993","count.99111","count.99112","count.99113","count.99911","count.99912","count.99913","count.99991","count.99992","count.99993","count.91311","count.91313","count.99311","count.99313","NUTS_ID"
1,92470,13863,294518,32,4,2464,4892,16,41435,3803153,526508,12507680,2368,24,20108,136286,6825,649048,2711,2,9663,8482,60,132444,30987,3541,74288,6339,228,33988,404730,55356,1556408,241686,23404,851713,582,159,2741,11,21246,36031,613,247513,2250,3,19431,0,0,0,0,"EE00"
2,86373,19872,1201187,1732,537,94231,0,0,37,0,0,0,0,0,0,0,0,0,4402,274,242933,372,61,85286,9169,304,214627,473,168,35496,0,0,0,0,0,0,0,0,6664,608,174969,904,136,42451,0,0,0,142,13239,4,615,"LV00"
