"ID","count.12111","count.12112","count.12113","count.12121","count.12122","count.12123","count.12311","count.12312","count.12313","count.12321","count.12322","count.12323","count.12911","count.12912","count.12913","count.12921","count.12922","count.12923","count.12993","count.19111","count.19112","count.19113","count.19311","count.19312","count.19313","count.19911","count.19912","count.19913","count.19991","count.19992","count.19993","count.92111","count.92112","count.92113","count.92121","count.92122","count.92123","count.92311","count.92312","count.92313","count.92321","count.92322","count.92323","count.92911","count.92912","count.92913","count.92991","count.92992","count.92993","count.99111","count.99112","count.99113","count.99311","count.99312","count.99313","count.99911","count.99912","count.99913","count.99991","count.99992","count.99993","NUTS_ID"
1,4427748,1022487,22105785,1796772,163878,16108926,2383116,586140,10742917,379322,39276,2468130,251471,44986,3690970,65127,4804,1477295,302,80322,23993,299508,4171,1867,35738,55434,10837,399098,13,5,2664,397212,133969,1285824,3945,713,35000,41333,8731,116400,37,1,3462,97787,20201,556945,1975,143,15045,43583,4986,101465,10883,450,33873,82138,11497,875234,5490,562,118115,"SE23"
