"ID","count.12111","count.12112","count.12113","count.12211","count.12213","count.12911","count.12912","count.12913","count.19111","count.19113","count.19911","count.19912","count.19913","count.92111","count.92112","count.92113","count.92911","count.92912","count.92913","count.99113","count.99913","NUTS_ID"
1,131145,6466,501969,174,2326,1866,24,68027,9,806,51,1,17758,7841,224,38475,2450,133,34309,592,5688,"ITG2"
