"ID","count.11121","count.11122","count.11123","count.11321","count.11322","count.11323","count.11921","count.11922","count.11923","count.11991","count.11993","count.12121","count.12122","count.12123","count.12321","count.12322","count.12323","count.12921","count.12922","count.12923","count.12991","count.12992","count.12993","count.19121","count.19122","count.19123","count.19321","count.19323","count.19921","count.19922","count.19923","count.19991","count.19993","count.31121","count.31122","count.31123","count.31321","count.31322","count.31323","count.31921","count.31922","count.31923","count.32121","count.32122","count.32123","count.32321","count.32322","count.32323","count.32921","count.32922","count.32923","count.39121","count.39122","count.39123","count.39321","count.39323","count.39921","count.39922","count.39923","count.91121","count.91122","count.91123","count.91321","count.91323","count.91921","count.91922","count.91923","count.91991","count.91993","count.92121","count.92122","count.92123","count.92321","count.92322","count.92323","count.92921","count.92922","count.92923","count.92991","count.92992","count.92993","count.99121","count.99122","count.99123","count.99321","count.99323","count.99921","count.99922","count.99923","count.99991","count.99993","NUTS_ID"
1,512612,77549,223733,8171,501,3432,51517,5287,37913,197,94,8192624,216722,7801172,454448,10088,543742,371638,18837,605646,743,37,99,8596,1156,50014,22,2506,12208,1354,187844,152,150,280776,65648,64964,4009,870,1393,4682,1886,2661,1475541,212319,483236,76136,1907,17566,62494,14070,27293,4516,1171,25387,200,1051,2912,943,39628,16367,644,7324,1608,342,13519,278,4525,1379,464,1407379,73306,920907,197548,7554,54181,769326,46347,362074,8717,682,2563,7546,488,42125,615,2649,19897,603,194201,1756,4182,"IE05"
