"ID","count.11111","count.11112","count.11113","count.11121","count.11122","count.11123","count.11311","count.11312","count.11313","count.11321","count.11322","count.11323","count.11911","count.11912","count.11913","count.11921","count.11922","count.11923","count.12111","count.12112","count.12113","count.12121","count.12122","count.12123","count.12311","count.12312","count.12313","count.12321","count.12322","count.12323","count.12911","count.12912","count.12913","count.12921","count.12922","count.12923","count.31921","count.31922","count.31923","count.32921","count.32922","count.32923","NUTS_ID"
1,189523,96026,1496466,906336,622467,4418712,6183,2523,42555,72474,33608,410681,1306,872,13694,3393,1733,59957,433299,304622,4774585,5155596,1583689,22440152,4011,2410,36810,614049,215164,2991532,32920,17805,335853,29839,19341,422817,0,0,0,0,0,0,"DE13"
2,0,0,0,20957,8358,138736,0,0,0,0,0,0,0,0,0,653164,285482,1816799,0,0,0,3539,1140,46725,0,0,0,214,523,1763,0,0,0,101990,82921,340803,5662,1716,22835,0,0,0,"CH02"
3,0,13,117,10659,6202,65084,0,0,0,0,0,0,707,2884,20592,1119075,1052447,5021471,1415,411,17736,18315,11713,213126,0,0,0,0,0,0,7716,5534,234701,260873,368260,3378195,160180,85824,342232,5132,3081,8692,"CH03"
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13638,19433,91386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5826,10596,77124,0,0,0,0,0,0,"CH04"
5,322999,212684,3484213,327603,141736,1781960,18684,18082,71491,36056,14843,156402,5147,822,103857,2013,364,7749,1144289,489323,16577195,748438,367347,6748582,10058,5197,229888,12317,8956,115027,136225,20486,1108525,4274,3604,44148,0,0,0,0,0,0,"FRF1"
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125095,46716,936764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FRF3"
7,0,0,0,14928,6413,54892,0,0,0,402,73,1851,0,0,0,0,0,285,43279,17824,179538,22807,10830,83326,2913,890,3597,28,42,203,0,0,0,0,0,0,0,0,0,0,0,0,"FRC2"
