"ID","count.12111","count.12112","count.12113","count.12911","count.12912","count.12913","count.11911","count.11912","count.11913","count.12921","count.12922","count.12923","count.32911","count.32912","count.32913","count.11921","count.11922","count.11923","NUTS_ID"
1,777772,404642,7522262,11039,4458,196732,0,0,0,0,0,0,0,0,0,0,0,0,"HU23"
2,0,0,0,121471,38635,269171,0,0,0,0,0,0,0,0,0,0,0,0,"HR05"
3,34232,60689,420556,5006840,2647179,28943347,269570,53099,1748368,1708,567,129450,62248,83964,465406,0,0,0,"HR06"
4,11005,6622,205120,6574643,2347046,37264207,42812,5960,560355,269605,45006,3133806,0,0,0,2014,112,258282,"HR02"
