"ID","count.11111","count.11112","count.11113","count.11121","count.11122","count.11123","count.11321","count.11322","count.11323","count.11911","count.11912","count.11913","count.11921","count.11922","count.11923","count.12111","count.12112","count.12113","count.12121","count.12122","count.12123","count.12321","count.12322","count.12323","count.12911","count.12912","count.12913","count.12921","count.12922","count.12923","count.19111","count.19112","count.19113","count.19121","count.19123","count.19911","count.19912","count.19913","count.19921","count.19922","count.19923","count.31111","count.31112","count.31113","count.31121","count.31122","count.31123","count.31311","count.31312","count.31313","count.31921","count.31922","count.31923","count.32111","count.32112","count.32113","count.32121","count.32122","count.32123","count.32311","count.32312","count.32313","count.32321","count.32322","count.32323","count.32911","count.32912","count.32913","count.32921","count.32922","count.32923","count.39121","count.39122","count.39123","count.39911","count.39913","count.39921","count.39922","count.39923","count.91111","count.91112","count.91113","count.91121","count.91122","count.91123","count.91311","count.91312","count.91313","count.91911","count.91912","count.91913","count.91921","count.91922","count.91923","count.92111","count.92112","count.92113","count.92121","count.92122","count.92123","count.92321","count.92322","count.92323","count.92911","count.92912","count.92913","count.92921","count.92922","count.92923","count.99111","count.99112","count.99113","count.99911","count.99912","count.99913","count.99921","count.99923","NUTS_ID"
1,98563,33826,90298,116240,41096,116210,1959,262,279,8294,8138,8655,19555,8878,27321,364826,170168,355574,182118,85047,164820,1381,80,1489,41669,12624,29816,6952,1288,26008,3139,146,18004,226,727,2631,7,19292,524,57,3743,4339,1108,2852,6060,2546,5213,366,231,312,4706,3031,10812,485631,271881,657010,1661551,813240,1480383,6234,1961,9156,46750,10724,71616,8136,2294,24736,6398,2781,19970,665,55,6394,272,120,916,32,8376,79320,34991,99484,5184,561,3943,1628,187,885,27158,7022,64381,393,661,949,90490,37337,64974,226928,98887,108185,7854,2760,4386,54952,20774,34979,36650,12904,22769,88,28,130,3157,118,10720,885,1052,"IE05"
