"ID","count.11921","count.11922","count.11923","count.12921","count.12922","count.12923","count.92921","count.92922","count.92923","count.19921","count.19922","count.19923","count.91921","count.91922","count.91923","count.99921","count.99922","count.99923","NUTS_ID"
1,133227,7204,375440,93324,12424,476597,64847,6566,1072222,0,0,0,0,0,0,0,0,0,"AL01"
2,2750857,119759,17088073,922890,167215,3208162,15337,624,1156719,41253,426,442774,122135,7644,1367991,17321,73,243390,"ME00"
3,74885,11161,935381,56,34,14866,0,0,0,130,7,61383,1129,48,161814,14,0,7524,"HR03"
