"ID","count.11111","count.11112","count.11113","count.11121","count.11122","count.11123","count.11211","count.11212","count.11213","count.11311","count.11312","count.11313","count.11321","count.11322","count.11323","count.11911","count.11912","count.11913","count.11921","count.11922","count.11923","count.12111","count.12112","count.12113","count.12121","count.12122","count.12123","count.12211","count.12212","count.12213","count.12311","count.12312","count.12313","count.12321","count.12322","count.12323","count.12911","count.12912","count.12913","count.12921","count.12922","count.12923","count.31111","count.31112","count.31113","count.31121","count.31122","count.31123","count.31321","count.31322","count.31323","count.31911","count.31912","count.31913","count.32111","count.32112","count.32113","count.32121","count.32122","count.32123","count.32311","count.32312","count.32313","count.32321","count.32322","count.32323","NUTS_ID"
1,12162616,3496219,40534888,77513,33123,138944,366545,123873,1754657,31869,10704,36310,193,179,495,43744,9729,200043,398,108,5146,7252708,1266239,25591044,223644,84121,475642,21297,3785,138843,13072,4906,10113,10226,5576,8290,272250,33649,1563235,943,143,5862,198474,98867,218164,42494,41156,44863,16462,15501,13871,1485,358,4407,156105,52810,266492,911889,475432,1001153,3217,1580,2703,159937,129361,130335,"FRJ2"
