"ID","count.11111","count.11113","count.11211","count.11213","count.11911","count.11913","count.12111","count.12113","count.12211","count.12213","count.12911","count.12913","count.19113","count.19911","count.19913","count.91111","count.91113","count.91211","count.91213","count.91911","count.91913","count.92111","count.92113","count.92211","count.92213","count.92911","count.92913","count.99111","count.99113","count.99911","count.99913","count.11991","count.11993","count.19991","count.19993","count.91991","count.91993","count.99991","count.99993","NUTS_ID"
1,795469,2346459,24460,46640,65633,229170,80195,188042,1803,13797,9739,113594,16,1069,24348,131912,331289,2492,5008,2206,58580,14712,37004,645,3755,7036,65972,202,3793,863,27825,0,0,0,0,0,0,0,0,"ES61"
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875,64776,1719,49481,43,8304,3793,70517,"ES63"
