"ID","count.11111","count.11112","count.11113","count.11211","count.11212","count.11213","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12211","count.12212","count.12213","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","NUTS_ID"
1,2421183,102735,27813168,681275,42305,14637929,158294,3807,1374232,194495,6493,1209627,2965031,94745,36857938,262031,19161,7407399,179016,2265,1227986,301654,22624,2014607,"ES61"
