"ID","count.11111","count.11112","count.11113","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.11211","count.11212","count.11213","count.12211","count.12212","count.12213","NUTS_ID"
1,1378794,42241,5286762,18508,1683,186582,7383,61,17573,1149072,84616,5288031,19475,2394,128238,15353,938,46192,0,0,0,0,0,0,"BG41"
2,6376438,1236333,30500605,348968,145906,3225280,141675,34616,625614,2815100,1475868,31795071,312836,185272,4383858,101994,57802,725768,3436,547,11017,121,5,2374,"BG31"
3,0,0,0,0,0,0,0,0,0,326895,140062,1062612,0,0,0,2795,535,286701,0,0,0,0,0,0,"RO41"
