"ID","count.11111","count.11112","count.11113","count.11121","count.11122","count.11123","count.11311","count.11312","count.11313","count.11321","count.11322","count.11323","count.11911","count.11912","count.11913","count.11923","count.12111","count.12112","count.12113","count.12121","count.12122","count.12123","count.12311","count.12312","count.12313","count.12321","count.12322","count.12323","count.12911","count.12912","count.12913","count.12921","count.12922","count.12923","count.31111","count.31112","count.31113","count.31121","count.31122","count.31123","count.31311","count.31312","count.31313","count.31911","count.31912","count.31913","count.32111","count.32112","count.32113","count.32121","count.32122","count.32123","count.32311","count.32312","count.32313","count.32321","count.32322","count.32323","count.32911","count.32912","count.32913","count.32921","count.32922","count.32923","count.11211","count.11212","count.11213","count.11221","count.11222","count.11223","count.11921","count.11922","count.12211","count.12212","count.12213","count.12221","count.12222","count.12223","count.31321","count.31322","count.31323","NUTS_ID"
1,109341,19671,129498,5255,5625,4772,139938,28766,77106,10669,13114,19242,3406,569,15725,121,2452857,948766,4528021,1785880,723705,4547492,1779096,780494,3197639,783539,441857,2682717,8605,5026,107909,9864,3225,91978,15925,1299,7330,3,3,63,89413,12519,29902,126,35,139,3004373,973966,2976265,245158,156760,322776,2542870,859062,1852434,78132,37437,92147,17436,4185,17269,157,492,4176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FRI2"
2,1155099,729984,6163768,123234,122194,245760,45443,39745,53998,74974,74505,144537,24281,13246,157565,1530,4749964,2250874,11090003,5662560,2608992,6583773,2337151,1057992,2742933,1904501,1512073,3559673,41649,26270,412045,32671,14946,145158,12614,18027,9613,11590,19419,10318,13156,19369,11645,0,0,0,699772,161565,565243,113785,110534,193011,1012056,240556,563939,168082,180537,147060,69,6,8709,1930,544,5301,75748,53134,535736,395,168,2130,877,260,34695,16873,213014,1145,957,1505,15265,30590,12627,"FRK1"
