"ID","count.11111","count.11112","count.11113","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","NUTS_ID"
1,79680,14500,143591,8875,2401,61176,2023,133,10770,2512701,305464,6516150,421057,74138,2486195,26060,2524,91990,"PL92"
2,252062,65119,1075797,93570,17392,565929,1766,44,12851,2642739,402994,8425091,743281,120634,4265977,17381,960,251680,"PL71"
3,4730258,1084063,12661852,586780,199849,4023666,57168,10191,283580,7553110,1468819,21235426,1363665,354543,8962475,86462,8962,380994,"PL72"
4,111320,19198,351405,7761,4573,69786,1167,357,3949,663087,150330,1519744,27889,26385,223003,10676,1870,40942,"PL22"
