"ID","count.11121","count.11122","count.11123","count.11111","count.11112","count.11113","count.11211","count.11213","count.11911","count.11912","count.11913","count.11921","count.11923","count.11212","count.11221","count.11222","count.11223","count.11311","count.11312","count.11313","count.11321","count.11322","count.11323","count.11922","count.12111","count.12112","count.12113","count.12121","count.12122","count.12123","count.12211","count.12212","count.12213","count.12311","count.12313","count.12911","count.12912","count.12913","count.91111","count.91112","count.91113","count.91913","count.92111","count.92112","count.92113","count.92911","count.92912","count.92913","NUTS_ID"
1,466,84,49506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ITI3"
2,104013,22217,544374,10551,9859,74701,40,55,235,230,2789,2,866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ITH5"
3,480315,121115,7047906,7205149,1482882,44566611,1278515,3857909,72772,17414,368077,584,10626,239938,454,42,1004,182,38,75176,59,44,7397,482,3944343,1309205,15521580,1461,1307,24160,85901,27505,307673,1,27103,141284,55012,790497,0,0,0,0,0,0,0,0,0,0,"ITI1"
4,390,164,13144,572271,169287,4025202,16554,71333,1532,1297,56618,0,0,5640,0,0,0,0,0,0,0,0,0,0,613450,278068,2892736,0,0,0,5331,3483,19623,0,0,17990,7946,724612,3339,794,30004,1187,29313,6143,79890,1446,86,459416,"ITI2"
