"ID","count.11111","count.11112","count.11113","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.11121","count.11122","count.11123","count.11321","count.11322","count.11323","count.11921","count.11922","count.11923","count.12121","count.12122","count.12123","count.12321","count.12322","count.12323","count.12923","count.31111","count.31112","count.31113","count.31121","count.31122","count.31123","count.31311","count.31312","count.31313","count.31321","count.31322","count.31323","count.31911","count.31912","count.31913","count.31921","count.31922","count.31923","NUTS_ID"
1,248046,258741,3775479,5899,7747,147482,1114,1668,29542,97933,86381,1295210,15330,10520,542644,72,43,4399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AT11"
2,2122178,1619403,18297256,157524,179455,992941,52381,19919,485655,476181,817990,3472944,145845,375172,1471073,123,32,2554,2675956,742750,18441338,171976,98896,306894,5355,294,74142,169611,32912,943430,22347,15415,31795,159,89249,76358,299103,195868,111901,383955,9088,8147,20187,83856,63772,105266,681,218,4101,182,483,1835,"AT12"
3,2146,1775,62007,0,0,0,895,1625,9478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AT13"
4,628826,501813,4053308,53769,86522,365932,7482,3742,73580,1500127,1294327,9788177,183729,288184,902347,8479,4145,81552,1743024,117275,9948494,5472,366,7525,45476,155,259935,636563,79900,4824565,4177,757,17949,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AT22"
