"ID","count.11111","count.11112","count.11113","count.11311","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","NUTS_ID"
1,38971,5711,219333,161,2524,1483,7,5821,5107134,1317801,18950665,83110,20369,651310,47378,7715,1387963,"PL62"
