"ID","count.11111","count.11112","count.11113","count.11211","count.11212","count.11213","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12211","count.12212","count.12213","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.19111","count.19113","count.19911","count.19912","count.19913","count.31111","count.31112","count.31113","count.31211","count.31212","count.31213","count.31311","count.31312","count.31313","count.31911","count.31912","count.31913","count.32111","count.32112","count.32113","count.32211","count.32212","count.32213","count.32311","count.32312","count.32313","count.32911","count.32912","count.32913","count.91111","count.91112","count.91113","count.91911","count.91913","count.92111","count.92112","count.92113","count.92211","count.92212","count.92213","count.92313","count.92911","count.92912","count.92913","count.99111","count.99112","count.99113","count.99213","count.99911","count.99912","count.99913","NUTS_ID"
1,2854723,302030,9770231,368670,25563,713150,23808,2631,534030,41611,1028,225141,9489339,2336712,38916106,206407,12591,432769,892363,215645,3706031,95723,20437,607846,2125,24418,1168,24,60169,1528157,390395,2445630,689368,90089,1390311,13303,4042,46955,6881,906,24709,2744898,1081045,6103409,102633,24289,278160,357104,106588,1329100,15245,11433,177426,539,9,368006,1,28252,78224,10455,329149,4692,561,12562,2500,14327,818,139130,536,20,14770,183,77,25,52898,"ITG2"
