"ID","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.19111","count.19112","count.19113","count.19311","count.19312","count.19313","count.19911","count.19912","count.19913","count.92111","count.92112","count.92113","count.92311","count.92312","count.92313","count.92911","count.92912","count.92913","count.99111","count.99112","count.99113","count.99311","count.99312","count.99313","count.99911","count.99912","count.99913","count.99991","count.99992","count.99993","NUTS_ID"
1,3767951,596260,23478634,426993,53088,1729831,217152,24024,3436210,498115,113814,3112430,19255,2582,104170,115940,15393,3633201,177938,45120,1064079,825,454,3971,6587,962,127239,183186,25531,1276480,732,70,6698,102463,11638,1435886,857,7,32903,"SE11"
2,4299243,735999,19550079,1948013,193281,9696499,189525,17655,3010343,407252,54661,2291961,43145,2649,298952,61806,3480,3769640,10418,2291,110796,0,0,0,3300,248,24627,1174,62,55375,0,0,0,719,11,361509,0,0,0,"SE12"
