"ID","count.11111","count.11112","count.11113","count.11311","count.11312","count.11313","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.11911","count.11912","count.11913","NUTS_ID"
1,38805,7519,201819,9215,1213,65773,868362,282058,7716488,132587,38768,2014857,4226,232,19197,0,0,0,"PL52"
2,243842,41049,1160091,15381,3086,207535,9541101,1573240,35694373,1167059,162051,7838692,165560,7590,819488,26049,446,145367,"PL71"
3,1431117,99935,3762146,104589,8251,427147,5104074,289743,15550274,375725,38282,2151690,61333,1234,248075,11494,386,25323,"PL22"
4,0,0,0,0,0,0,3799,2324,80441,156,0,9343,0,0,0,0,0,0,"PL41"
