"ID","count.11111","count.11112","count.11113","count.11121","count.11122","count.11123","count.11211","count.11212","count.11213","count.11311","count.11312","count.11313","count.11321","count.11322","count.11323","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12121","count.12122","count.12123","count.12211","count.12212","count.12213","count.12311","count.12312","count.12313","count.12321","count.12322","count.12323","count.12911","count.12912","count.12913","count.31111","count.31112","count.31113","count.31121","count.31122","count.31123","count.31311","count.31312","count.31313","count.31321","count.31322","count.31323","count.32111","count.32112","count.32113","count.32121","count.32122","count.32123","count.32311","count.32312","count.32313","count.32321","count.32322","count.32323","count.11221","count.11222","count.11223","count.11921","count.11922","count.11923","count.12921","count.12922","count.12923","count.12221","count.12222","count.12223","NUTS_ID"
1,358097,23973,918008,22995,110,12580,10924,617,72470,52111,2467,27752,1684,207,1762,4792,310,24920,349612,36184,706766,74340,2654,116276,873,356,2260,46147,2202,30739,16843,548,13949,15837,2018,116935,2475,26,1618,16544,856,7505,1012,28,164,5816,92,3833,66041,2549,27805,67936,1944,32048,43322,2429,13119,36935,735,13659,0,0,0,0,0,0,0,0,0,0,0,0,"FRC1"
2,0,0,0,960315,319527,3418219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89444,39685,139907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5545,333,17297,984,520,33597,825,241,45892,0,0,0,"FRC2"
3,2077889,465933,5120388,4327432,2309088,19316848,32137,2691,36260,20675,3718,30943,42618,35745,88099,13883,4297,106235,8361032,1778745,29009856,2200909,979886,6403887,6294,1048,36494,821936,212441,1269478,152824,48933,223029,470800,96640,3697138,0,0,0,0,0,0,0,0,0,0,0,0,1819,41,461,125232,5647,81368,0,0,0,24150,793,23063,40732,16024,141051,40621,21676,465243,31233,24190,601673,9690,4725,43179,"FRK2"
