"ID","count.11111","count.11112","count.11113","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12121","count.12122","count.12123","count.12311","count.12312","count.12313","count.12321","count.12322","count.12323","count.12911","count.12912","count.12913","count.31111","count.31112","count.31113","count.31311","count.31312","count.31313","count.31911","count.31912","count.31913","count.32111","count.32112","count.32113","count.32311","count.32312","count.32313","count.32911","count.32912","count.32913","count.11121","count.11122","count.11123","count.11211","count.11212","count.11213","count.11321","count.11322","count.11323","count.12211","count.12212","count.12213","count.12921","count.12922","count.12923","NUTS_ID"
1,337083,93361,903252,610802,161739,1235047,7055,1725,31226,771919,227179,1219926,55702,11560,45481,1157151,425922,2186016,53672,21524,98782,5733,1179,20548,171394,48014,290468,164324,69996,309181,2750,377,10220,28659,9447,36644,33582,18666,42279,1513,259,5881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BE34"
2,1159520,788813,5120734,235209,233652,1247926,12104,2727,73568,1255033,591760,6713138,461073,148392,2325758,149850,109282,1046017,58080,21983,461925,62244,9249,336968,45381,15142,227283,850,617,7769,1384,176,2890,313,177,1547,0,0,64,0,0,0,74985,36058,199133,768,620,1112,25385,14018,60623,1011,6,1483,653,24,4323,"DEB2"
3,678626,163624,2725460,53188,22931,191773,7392,364,88774,1004646,146898,5056795,76989,9334,473003,109186,23980,717746,38978,6407,227253,27087,2415,305070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,93,1998,0,0,0,0,0,0,285,0,3715,"DEC0"
4,3584201,692517,19266787,463427,96159,1709988,68524,5019,372625,260613,41101,1691099,0,0,0,116368,23698,461782,0,0,0,57305,6969,639653,13913,2361,34333,28972,4987,46411,340,29,824,0,0,0,0,0,0,0,0,0,0,0,0,7813,1004,60388,0,0,0,1224,575,11529,0,0,0,"FRF3"
5,1060101,393600,3963820,1193327,676340,3023213,49161,7961,398289,575623,312961,2677806,0,0,0,281913,209279,867488,0,0,0,9524,2618,135024,412837,274557,1363951,806662,666756,2050838,9294,1697,34226,315302,163875,1217838,127113,94714,387790,872,559,16609,0,0,0,45,0,3422,0,0,0,0,0,0,0,0,0,"LU00"
