"ID","count.11111","count.11112","count.11113","count.11121","count.11122","count.11123","count.11311","count.11312","count.11313","count.11321","count.11322","count.11323","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12121","count.12122","count.12123","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.12921","count.12922","count.12923","NUTS_ID"
1,1251770,12882,4232002,223208,190,1247717,137960,3405,457958,9,9,10332,2791,11,14698,4294791,32763,11226278,272427,4672,840612,347799,4171,599282,2580,101,17319,3741,62,6197,"RO11"
2,3137453,82876,15118200,0,0,0,820030,25790,2611290,0,0,0,17362,2318,158767,4438128,198013,14012282,0,0,0,869111,26287,1044072,26384,2182,136937,0,0,0,"RO21"
