"ID","count.11111","count.11112","count.11113","count.11211","count.11212","count.11213","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12211","count.12212","count.12213","count.12911","count.12912","count.12913","count.19111","count.19112","count.19113","count.19213","count.19911","count.19912","count.19913","count.19993","count.91111","count.91112","count.91113","count.91211","count.91212","count.91213","count.91911","count.91912","count.91913","count.92111","count.92112","count.92113","count.92211","count.92212","count.92213","count.92911","count.92912","count.92913","count.99111","count.99112","count.99113","count.99211","count.99212","count.99213","count.99911","count.99912","count.99913","count.99993","NUTS_ID"
1,2232792,77218,7283920,1189024,56221,9192562,106119,3471,742724,766196,56949,7154195,128095,6647,1190906,75886,3338,1905927,3334,131,29909,18710,3140,1,130698,421,98203,3445,305420,53952,2632,155414,33829,549,218672,84079,5199,794855,4521,343,35672,21398,1646,254726,3903,1096,31356,4672,898,11455,18061,2003,154916,2035,"ES61"
