"ID","count.11111","count.11112","count.11113","count.11121","count.11122","count.11123","count.11311","count.11312","count.11313","count.11321","count.11323","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12121","count.12122","count.12123","count.12311","count.12312","count.12313","count.12321","count.12322","count.12323","count.12911","count.12912","count.12913","count.12921","count.12922","count.12923","count.11322","count.11921","count.11922","count.11923","NUTS_ID"
1,316943,52902,753946,3592,20,53369,36897,1275,171600,2168,6737,217,3,1911,1012393,97705,2083225,685670,16726,3504028,163279,12620,309442,114830,2600,443454,4101,73,35245,175,1,4274,0,0,0,0,"CZ07"
2,357050,51699,810013,2982,48,12299,57521,4614,163519,694,1071,5160,94,33844,3005227,532626,7075297,361658,24214,4667439,243462,35120,637558,38795,3871,212007,68954,12998,452680,705,1,24294,92,0,0,0,"CZ08"
3,19831,47,16547,11928,109,26404,1706,8,1395,5419,11720,0,0,0,1615,2,6772,2202,29,10606,395,0,176,10197,12,31193,0,0,0,0,0,0,187,0,0,0,"PL21"
4,550247,54181,1101282,373185,5162,1486581,97793,5412,175320,17123,55011,7223,400,17500,1033249,117718,1983845,990856,25426,5136981,107931,3035,204222,44892,1133,219441,16178,3504,146765,797,3,4995,48,2497,60,4159,"PL22"
5,1544179,122047,5036290,244661,242,1844237,80930,3027,453271,159,7063,13544,237,63206,580028,58706,2193676,233855,702,1941642,90913,1835,389749,36980,19,243749,19801,4454,175731,0,0,0,0,0,0,0,"SK02"
6,2283329,364960,5976343,1211924,23242,7808755,174172,13586,350495,18666,58345,16393,4874,92710,2968790,370369,8241698,1552892,36580,8647077,200125,17430,462504,74859,2946,245473,63390,17129,360868,122,12,12917,109,73,0,228,"SK03"
