"ID","count.11111","count.11112","count.11113","count.11211","count.11212","count.11213","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12211","count.12212","count.12213","count.12911","count.12912","count.12913","count.19111","count.19113","count.19213","count.19911","count.19912","count.19913","count.31111","count.31112","count.31113","count.31211","count.31212","count.31213","count.31911","count.31912","count.31913","count.32111","count.32112","count.32113","count.32211","count.32212","count.32213","count.32911","count.32912","count.32913","count.91111","count.91112","count.91113","count.91211","count.91212","count.91213","count.91911","count.91912","count.91913","count.92111","count.92112","count.92113","count.92211","count.92212","count.92213","count.92911","count.92912","count.92913","count.99913","NUTS_ID"
1,189761,26153,5973821,808642,173856,13852012,81626,22657,965243,334569,52906,5371115,532036,112248,6506049,142885,43176,1812344,9,756,1025,13,8,5899,3085,226,12618,13721,4735,124846,6150,1671,63704,988,145,17178,36794,5896,270033,3288,1000,44987,106,13,18636,13570,1628,168477,2954,561,125222,72680,17552,594957,47558,8110,347978,34220,10657,627995,1111,"ES51"
