"ID","count.11111","count.11112","count.11113","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.11211","count.11212","count.11213","count.11311","count.11313","count.12211","count.12212","count.12213","count.11312","count.31111","count.31112","count.31113","count.32111","count.32112","count.32113","NUTS_ID"
1,323397,6985,304556,15532,435,25875,98477,5122,1400866,21,3,2476,77,6,2638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ITI3"
2,1677727,70281,3596558,16467,94,23895,1441092,181684,3657191,297,163,49020,30801,4936,143857,93074,5106,93277,61,304,75654,8831,81677,0,0,0,0,0,0,0,"ITF1"
3,4780416,484638,19688132,22042,1015,46939,4987373,1092700,21417850,3527,1578,165283,102371,26652,1195700,103909,12471,176618,274,62973,83821,16909,226505,20,653,236,7278,24677,7212,154800,"ITI4"
4,3334585,772248,16558675,13467,3724,112162,1216864,506399,5911328,0,0,0,31246,9718,277351,275201,107164,951947,0,5000,270320,103210,1206306,0,0,0,0,0,0,0,"ITI2"
