"ID","count.11121","count.11122","count.11123","count.11321","count.11322","count.11323","count.11921","count.11922","count.11923","count.12121","count.12122","count.12123","count.12321","count.12322","count.12323","count.12921","count.12922","count.12923","count.19121","count.19122","count.19123","count.19321","count.19322","count.19323","count.19921","count.19922","count.19923","count.31121","count.31122","count.31123","count.31321","count.31323","count.32121","count.32122","count.32123","count.32321","count.32322","count.32323","count.91121","count.91122","count.91123","count.91321","count.91322","count.91323","count.91921","count.91922","count.91923","count.92121","count.92122","count.92123","count.92321","count.92322","count.92323","count.92921","count.92922","count.92923","count.99121","count.99122","count.99123","count.99321","count.99322","count.99323","count.99911","count.99912","count.99913","count.99921","count.99922","count.99923","count.99991","count.99992","count.99993","NUTS_ID"
1,305432,58986,1428155,6114,208,96280,7981,3074,50467,2065249,485406,9304787,69525,14703,730487,86701,29867,520300,187294,40831,518424,4131,2217,20070,56752,14275,254202,85037,34277,157752,34,1466,132888,31844,324532,4656,2046,5048,64985,13625,278345,1533,247,6736,3712,2832,20059,296057,48934,875090,9623,1168,54436,39388,3452,142064,151186,22181,349674,6776,1347,19213,1576,18,8379,108683,18905,435067,616,3,8670,"ES11"
