"ID","count.11111","count.11112","count.11113","count.11121","count.11122","count.11123","count.11211","count.11212","count.11213","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12211","count.12212","count.12213","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.11221","count.11222","count.11223","count.11311","count.11312","count.11921","count.11922","count.11923","count.12121","count.12122","count.12123","count.12921","count.12922","count.12923","count.19111","count.19112","count.19113","count.19911","count.19912","count.19913","count.91111","count.91112","count.91113","count.91211","count.91212","count.91213","count.91911","count.91912","count.91913","count.92111","count.92112","count.92113","count.92211","count.92212","count.92213","count.92911","count.92912","count.92913","count.99111","count.99112","count.99113","count.99911","count.99912","count.99913","count.19211","count.19212","count.19213","NUTS_ID"
1,2840064,87188,6490303,43237,210,128710,104531,4340,85187,1200,60328,434,50383,1439620,93704,3375831,88690,3146,60229,467,49,33284,15869,1004,36982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ITF1"
2,2729161,237328,11010285,575088,5485,1896452,52087,4774,125416,21655,43978,4486,80631,3066850,918427,7702788,11758,4285,36376,58733,21803,69728,44551,19432,227434,1456,114,2640,2716,365,48122,196,24154,19966,11,96027,1372,4,152,971,412,10773,1201,476,16757,104137,13778,393408,350,147,1342,3318,4408,76815,30139,16818,126519,162,675,1824,3211,3716,42669,417,6,2386,259,261,19158,0,0,0,"ITI4"
3,2000441,300570,7282592,15084,46,14503,185421,33665,287845,0,7441,1337,24803,1537329,398459,5313318,126589,28600,161654,4507,872,7121,13788,5063,71776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ITF2"
4,1194594,245844,7286354,0,0,0,31946,3843,80118,92792,6379,1933,51281,1472944,1415245,13279603,13631,9331,62861,6180,16694,127598,68499,49538,715696,0,0,0,671,854,0,0,0,0,0,0,0,0,0,56,40,1579,605,477,10175,2612,543,5363,0,0,0,0,0,0,2989,712,9574,0,0,0,1435,848,9797,47,79,1344,207,274,2851,262,172,1959,"ITF3"
