"ID","count.11111","count.11112","count.11113","count.11211","count.11212","count.11213","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12211","count.12212","count.12213","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.31111","count.31112","count.31113","count.31211","count.31213","count.31911","count.31913","count.32111","count.32112","count.32113","count.32211","count.32212","count.32213","count.32311","count.32313","count.32911","count.32912","count.32913","NUTS_ID"
1,5141978,544540,16565523,585592,83101,3485201,38179,4625,67825,573386,113293,2872954,8761076,525970,23171157,131174,16944,551847,40881,4150,29340,279072,53097,2060394,93938,183,55901,8045,6976,130,11899,826014,1651,442947,37422,6,20051,2416,84,6142,18,13011,"ES30"
2,1018972,49299,3189489,72311,2355,191453,0,0,0,11262,160,23405,5043511,213680,8619850,73880,2582,98363,6259,2512,1229,45985,3399,106443,49521,3096,24439,3690,1090,0,0,389857,22882,32158,276,0,0,0,0,0,0,0,"ES41"
3,1619432,246435,6175229,17890,2377,117014,0,0,0,40686,10081,152094,843543,123871,3970758,8362,1135,43463,51,0,949,10100,4140,80849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ES42"
