"ID","count.11121","count.11122","count.11123","count.11321","count.11322","count.11323","count.11921","count.11922","count.11923","count.12121","count.12122","count.12123","count.12321","count.12322","count.12323","count.12921","count.12922","count.12923","count.19121","count.19122","count.19123","count.19321","count.19322","count.19323","count.19921","count.19922","count.19923","count.31121","count.31122","count.31123","count.31923","count.32121","count.32122","count.32123","count.32321","count.32322","count.32323","count.32921","count.32922","count.32923","count.91121","count.91123","count.91923","count.92113","count.92121","count.92122","count.92123","count.92321","count.92323","count.92911","count.92912","count.92913","count.92921","count.92922","count.92923","count.99111","count.99112","count.99113","count.99121","count.99122","count.99123","count.99321","count.99322","count.99323","count.99911","count.99912","count.99913","count.99921","count.99922","count.99923","count.99993","NUTS_ID"
1,53829,18236,318404,12143,2154,79637,66,1,2705,813232,120491,3532424,126029,30780,725868,12830,486,53345,37656,2567,178041,112,48,2315,4157,61,22555,141444,61192,378742,28879,186293,47880,727103,5604,2109,22037,678,366,39127,101,1143,431,5,111935,4262,744916,400,2100,225,4,3351,5484,421,50111,2954,1,16934,94938,4813,480974,542,17,11794,15927,223,35961,22317,1090,167371,446,"ES11"
