"ID","count.11111","count.11112","count.11113","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","NUTS_ID"
1,1164232,19172,13939925,63980,633,676786,8963,470,45835,555931,11747,1048974,28885,83,181144,11304,440,33488,"RO22"
2,1787276,31768,6571372,61674,893,376226,5701,602,29135,435142,16372,747816,4227,10,7503,7823,237,21126,"RO31"
3,7973859,1305613,28958385,1934471,666746,4786571,144236,36746,443056,4518753,1012799,10924476,1754408,595595,4526065,76971,23956,154911,"RO12"
4,21671,1026,1732309,18613,1653,467219,0,0,0,365,7,22610,0,0,15,0,0,0,"RO21"
