"ID","count.11111","count.11112","count.11113","count.11211","count.11212","count.11213","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.19111","count.19112","count.19113","count.19311","count.19312","count.19313","count.19911","count.19912","count.19913","count.19991","count.19993","count.91111","count.91112","count.91113","count.91211","count.91212","count.91213","count.91911","count.91912","count.91913","count.99111","count.99112","count.99113","count.99311","count.99312","count.99313","count.99911","count.99912","count.99913","NUTS_ID"
1,3070138,899749,17630638,3285,734,18581,5725,815,38945,118692,31679,907900,339559,67813,905119,1288,11,8216,20878,3103,127676,18,10,52450,13425,518528,155,8,737,6905,4321,52768,115648,9931,240203,230,22,2248,7255,1292,80058,"ITF4"
