"ID","count.11111","count.11112","count.11113","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.11211","count.11212","count.11213","count.12211","count.12212","count.12213","count.11121","count.11122","count.11123","count.11321","count.11322","count.11323","count.11921","count.11922","count.11923","count.12121","count.12122","count.12123","count.12321","count.12322","count.12323","count.12921","count.12922","count.12923","NUTS_ID"
1,7723,17594,105322,218,1030,3636,17,444,2185,15819,28343,235714,416,1347,17287,140,156,4558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DEA3"
2,2235650,1455356,16253557,72487,62545,1311123,30294,14289,228089,770271,992592,6950016,17054,27099,312576,22752,13921,286997,3249,1201,38090,414,90,1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DEA4"
3,858476,767923,4652746,21334,33527,267253,11896,11360,199420,372812,355571,2619997,23263,19682,185955,7755,7583,90069,0,0,0,0,0,0,432548,209557,2503879,7251,9398,17447,1191,1442,12688,1000620,637732,5512961,3873,3015,49906,5279,3697,57783,"DEA5"
4,236757,51404,982787,204,0,1339,1540,203,18865,169557,44360,1690540,4699,943,116989,5613,1413,27617,1780,669,12551,0,0,0,2181,1,9818,0,0,0,0,0,0,16270,2656,131568,2387,7,30309,0,0,0,"DE92"
5,2366057,793427,12533325,90220,31397,624933,36080,6108,253647,2011179,986957,15733968,182131,75167,1555195,43617,14416,420138,4968,601,14382,0,0,49,28623,14344,319862,69,2,7429,0,0,0,157788,104617,782326,2774,1784,23177,136,32,1332,"DE73"
6,61439,40619,360409,6,39,836,298,173,2215,360769,135356,3230108,14260,2954,350857,4622,1723,32707,13,12,2438,0,0,37,1109,426,5521,0,0,0,0,0,0,1168,14,62411,615,4,19052,0,0,0,"DE91"
