"ID","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.11111","count.11112","count.11113","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","NUTS_ID"
1,5490005,1174108,15036770,1700023,279685,11152747,83848,8042,492998,0,0,0,0,0,0,0,0,0,"PL92"
2,7891656,2484562,24426240,2815097,658090,15778709,217857,22216,705520,21611,3120,73921,9967,672,24493,7292,1915,55844,"PL81"
3,2102293,618351,4811807,242640,58806,1339637,40663,10328,100477,11966,1225,37365,2123,397,4914,0,0,0,"PL91"
