"ID","count.11111","count.11112","count.11113","count.11131","count.11132","count.11133","count.11211","count.11212","count.11213","count.11231","count.11232","count.11233","count.11911","count.11912","count.11913","count.11931","count.11932","count.11933","count.12111","count.12112","count.12113","count.12131","count.12132","count.12133","count.12211","count.12212","count.12213","count.12231","count.12232","count.12233","count.12911","count.12912","count.12913","count.12931","count.12932","count.12933","count.91111","count.91112","count.91113","count.91131","count.91132","count.91133","count.91211","count.91212","count.91213","count.91231","count.91232","count.91233","count.91911","count.91912","count.91913","count.91931","count.91932","count.91933","count.92111","count.92112","count.92113","count.92131","count.92132","count.92133","count.92211","count.92212","count.92213","count.92231","count.92232","count.92233","count.92911","count.92912","count.92913","count.92931","count.92932","count.92933","count.99233","count.99933","NUTS_ID"
1,408309,1015,5424160,16809,5223,1082603,394753,11345,5407150,343087,13343,8036184,25321,1132,250360,33882,3341,483317,8560,897,478253,103645,22613,5483126,116129,4330,1264750,183007,20082,5022942,6737,1467,142213,102452,17718,1893676,5615,915,25497,849,109,61890,3429,685,52177,1639,54,53660,1706,5,8338,253,47,23515,3108,989,26708,20620,10203,496402,2204,305,40929,11374,3700,223811,581,145,19398,5245,1428,177447,278,243,"ES52"
