"ID","count.99911","count.99912","count.99913","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.19111","count.19112","count.19113","count.19911","count.19912","count.19913","count.32111","count.32112","count.32113","count.32311","count.32312","count.32313","count.32911","count.32912","count.32913","count.39111","count.39113","count.39911","count.39913","count.92111","count.92112","count.92113","count.92911","count.92912","count.92913","count.99111","count.99113","count.99991","count.99993","count.19993","count.39112","count.39912","count.39993","count.92993","count.99112","count.99992","NUTS_ID"
1,146,55,17026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DE94"
2,15035,1201,49588,638651,423407,1634783,13901,10048,27800,79310,16333,247567,2255,234,2490,8142,233,10090,2094375,2307009,1987627,14176,5966,7709,19949,17592,76366,1603,883,2026,603,11770,4025,53033,12930,1084,23200,2221,454,108,11439,0,0,0,0,0,0,0,"NL11"
3,26723,23239,845206,410729,580072,592597,3880,4425,2392,41858,50797,255139,1507,363,2850,4357,2350,91179,5718909,13008029,7532307,388080,896609,485053,248291,372797,1459979,1233,8988,10070,219804,300696,347686,317117,540915,459407,669410,175,1508,8010,3423145,12078,626,4042,18706,67,11,282,"NL12"
4,0,0,0,922427,901060,2103236,51676,52782,174245,6910,2394,33951,0,0,0,0,0,0,1603766,1734908,4018056,196308,212582,421942,36648,24916,128757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NL13"
5,0,0,0,88794,85606,170314,18148,50435,42090,0,0,0,0,0,0,0,0,0,265950,554491,487865,25568,84390,59795,6391,11472,19483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NL21"
6,40,212,71628,29427,52992,791924,0,0,0,2163,20215,122527,0,39,82,15,147,46529,27876,68875,479149,375,809,3816,828,48,1624,0,0,0,0,99,832,23805,4469,11944,75408,0,0,0,873818,22673,0,0,0,0,0,0,"NL23"
7,888,38,160621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18349,31344,40797,2115,949,6893,166,699,8,812815,0,0,0,0,0,45,3,"NL32"
