"ID","count.11111","count.11112","count.11113","count.11121","count.11122","count.11123","count.11311","count.11312","count.11313","count.11321","count.11322","count.11323","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12121","count.12123","count.12311","count.12312","count.12313","count.12323","count.12911","count.12912","count.12913","count.12122","count.12321","count.12322","NUTS_ID"
1,640905,7889,2187263,44587,254,668410,497223,8157,1108712,7587,94,129639,1083,3,4228,479335,7935,1856771,60,60037,263813,4302,851277,3316,1581,46,27852,0,0,0,"PL21"
2,49290,619,522079,752,0,46950,51969,967,821113,1382,0,50154,1161,6,2150,624210,11932,1829644,98289,236233,885156,26437,2739190,227931,1785,158,7240,1207,63259,1013,"PL82"
3,5548529,713635,14789899,61327,73,283953,1150252,89707,3436498,25522,1157,309240,30180,10458,142142,6480073,1213718,31581900,32347,134795,2470612,281511,13135917,118516,60053,22347,708027,0,2971,6,"SK04"
