"ID","count.11111","count.11112","count.11113","count.11121","count.11122","count.11123","count.11311","count.11312","count.11313","count.11321","count.11322","count.11323","count.11911","count.11912","count.11913","count.11921","count.11922","count.11923","count.12111","count.12112","count.12113","count.12121","count.12122","count.12123","count.12311","count.12312","count.12313","count.12321","count.12322","count.12323","count.12911","count.12912","count.12913","count.12921","count.12922","count.12923","NUTS_ID"
1,37518,953,96302,387225,19578,5650547,3289,111,10368,23643,992,436159,396,4,2015,316,5,29533,1138440,203099,2646292,2333836,666142,13930432,36144,2787,163015,387857,267669,4482727,11803,1801,48981,17137,4455,357698,"ES11"
2,53,0,274,102,17,2618,9,2,176,0,0,0,0,0,0,0,0,18,1191070,14104,4489238,6222794,1457201,43476665,104070,599,668392,671352,236300,6957339,22230,322,102448,51985,19110,912243,"PT11"
