"ID","count.11111","count.11112","count.11113","count.11121","count.11122","count.11123","count.11311","count.11312","count.11313","count.11321","count.11322","count.11323","count.11911","count.11912","count.11913","count.11921","count.11922","count.11923","count.12111","count.12112","count.12113","count.12121","count.12122","count.12123","count.12311","count.12312","count.12313","count.12321","count.12322","count.12323","count.12911","count.12912","count.12913","count.12921","count.12922","count.12923","NUTS_ID"
1,240352,76282,941164,2355305,664227,14605664,111283,43465,456942,98152,42116,411844,2018,310,13484,28701,15052,699624,352328,85945,1345729,6411881,1640123,24816209,53005,16831,217003,376853,160535,1275100,1290,835,18163,24701,15865,326325,"AT21"
2,554207,309765,1389275,505140,57279,1533822,11568,4677,44605,12918,655,10648,14321,15790,37264,434,57,3814,1132113,400524,3327024,5418507,510505,15014333,30001,10747,52356,14904,2566,43735,2454,1127,26544,1128,367,6700,"AT22"
3,0,0,0,129769,110870,227759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210645,284827,3336273,0,0,0,0,0,0,0,0,0,0,0,0,"AT32"
4,0,0,0,5927,197,245207,0,0,0,0,0,0,0,0,0,603,10,13254,0,0,0,20000,4767,180364,0,0,0,0,0,0,0,0,0,98,5,4923,"ITH4"
5,0,0,0,127589,9778,1284513,0,0,0,867,492,1942,0,0,0,135,0,17365,0,0,0,214769,31150,1446144,0,0,0,11908,4427,34355,0,0,0,261,78,1161,"SI03"
6,0,0,0,137862,12809,1619356,0,0,0,0,0,0,0,0,0,8528,15,64288,0,0,0,74974,45962,590286,0,0,0,0,0,0,0,0,0,2060,1911,32937,"SI04"
