"ID","count.11111","count.11112","count.11113","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12311","count.12313","count.12911","count.12912","count.12913","count.11311","count.11312","count.11313","count.12312","count.92111","count.92112","count.92113","count.92911","count.92912","count.92913","count.91111","count.91112","count.91113","NUTS_ID"
1,55861,37668,513003,3010,403,6146,233296,161600,1215354,416,2084,1668,495,5778,0,0,0,0,0,0,0,0,0,0,0,0,0,"DEE0"
2,620580,571221,5089020,8858,3819,104421,1091287,838713,6495405,36229,501628,31166,13212,368780,49601,75824,221592,19227,6,3,130,73,178,1092,0,0,0,"DEF0"
3,580564,463437,6904922,17762,3697,103238,4781093,3479522,36567551,262226,6896760,104397,41120,528839,29733,14474,495098,72625,20115,24639,162083,0,0,0,0,0,0,"DE93"
4,90852,46524,1055569,5668,2502,102086,751903,301965,3547274,4763,37697,51064,26025,922313,1647,1668,10450,2178,23163,18842,232125,1046,1108,7213,75,49,1596,"DE60"
5,328017,270390,2981871,4361,1301,43679,1276287,881384,5794814,34164,278211,17806,9968,226153,36415,32547,225814,23995,0,0,0,0,0,0,0,0,0,"DE80"
6,0,0,0,0,0,0,3007,4365,70066,580,79756,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,"DE91"
