"ID","count.11111","count.11112","count.11113","count.11131","count.11133","count.11211","count.11212","count.11213","count.11231","count.11232","count.11233","count.11911","count.11912","count.11913","count.11931","count.11932","count.11933","count.12111","count.12112","count.12113","count.12131","count.12132","count.12133","count.12211","count.12212","count.12213","count.12231","count.12232","count.12233","count.12911","count.12912","count.12913","count.12931","count.12932","count.12933","NUTS_ID"
1,666985,45953,8955752,5,92,6565918,444453,51933037,20984,1413,471974,94621,4964,612933,1561,56,20066,548594,58597,6628728,4368,2299,74427,2003145,312452,18691113,15004,9937,408270,135292,15212,1208688,1840,914,40353,"ES24"
