"ID","count.11111","count.11112","count.11113","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.92111","count.92112","count.92113","count.92311","count.92313","count.92911","count.92913","NUTS_ID"
1,72813,159,1033052,41627,1154,628622,587,17,32443,5184269,111127,62044474,1602536,21584,17821126,227444,6938,10015477,2124,2,83124,472,45216,247,907154,"FI1D"
