"ID","count.11111","count.11112","count.11113","count.11211","count.11212","count.11213","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12211","count.12212","count.12213","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.19111","count.19112","count.19113","count.19211","count.19212","count.19213","count.19911","count.19912","count.19913","count.91111","count.91112","count.91113","count.91211","count.91212","count.91213","count.91911","count.91912","count.91913","count.92111","count.92112","count.92113","count.92211","count.92212","count.92213","count.92911","count.92912","count.92913","count.99111","count.99112","count.99113","count.99211","count.99212","count.99213","count.99911","count.99912","count.99913","NUTS_ID"
1,4355586,1664380,12220307,1862682,793052,5622260,511,559,1877,102770,41413,572392,572428,306941,2101279,263074,123479,700544,521,309,1223,33737,28701,238839,6419,2303,40428,2759,977,15446,7341,3386,71572,427083,83755,442038,58409,18533,113104,80315,13019,136642,78620,31551,209552,8509,5164,30989,29361,7460,104789,8022,855,28734,4351,1211,16241,18842,2632,107119,"ITG1"
