"ID","count.11111","count.11112","count.11113","count.11121","count.11122","count.11123","count.11311","count.11313","count.11911","count.11912","count.11913","count.11921","count.11922","count.11923","count.12111","count.12112","count.12113","count.12121","count.12123","count.12911","count.12912","count.12913","count.12921","count.12922","count.12923","count.11312","count.12122","count.12311","count.12312","count.12313","NUTS_ID"
1,279329,49,162072,107344,7,30668,2115,385,9346457,7849,6177602,2453385,41,1043265,262272,5,167383,8571,29979,2992459,426,2193014,1830987,200,1116736,0,0,0,0,0,"NO06"
2,9405844,19391,18626525,60086,12,136494,1542328,3323532,253012,841,3219959,3523,0,112286,8948831,5550,17737128,99044,357904,188543,752,2309424,2546,0,276193,6110,12,1322906,4411,3824213,"SE32"
