"ID","count.11111","count.11112","count.11113","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","NUTS_ID"
1,1800,2368,11487,1,1792,227,172,3986,2490775,1876118,11437106,109833,130341,1222406,43833,22991,374053,"RO21"
