"ID","count.11111","count.11112","count.11113","count.11211","count.11212","count.11213","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12211","count.12212","count.12213","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","NUTS_ID"
1,2366569,467590,22398287,336,339,15777,74464,24255,1482754,19422,1115,69506,10279294,1407690,48034222,223,2,3323,111532,10731,2077558,103267,5361,394116,"PL81"
2,101988,10188,1557759,0,0,0,1545,67,30077,0,0,0,639847,50355,3038654,0,0,0,43140,619,398258,4477,443,38580,"PL82"
