"ID","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.19111","count.19112","count.19113","count.19311","count.19312","count.19313","count.19911","count.19912","count.19913","count.19991","count.19992","count.19993","count.92111","count.92112","count.92113","count.92311","count.92312","count.92313","count.92911","count.92912","count.92913","count.99111","count.99112","count.99113","count.99311","count.99312","count.99313","count.99911","count.99912","count.99913","count.99991","count.99992","count.99993","NUTS_ID"
1,41916,7306,318985,30877,5716,241649,51209,10818,490778,17710,3577,156276,53105,11076,353409,83678,9002,697190,13,7,5821,5963,1380,61749,4973,2903,57557,19769,4127,266114,18892,5090,137646,44125,6915,364681,351435,50049,3667461,15294,700,607057,"FI1C"
2,0,0,0,0,0,0,0,0,0,4198,357,47945,4865,1427,41208,8884,1524,219780,12,0,2089,0,0,0,0,0,0,0,0,0,36889,4548,196398,4297,53,23042,150516,18056,1818063,8610,193,510220,"FI20"
