"ID","count.11111","count.11112","count.11113","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.91111","count.91112","count.91113","count.91311","count.91313","count.91911","count.91913","count.92111","count.92112","count.92113","count.92311","count.92312","count.92313","count.92911","count.92912","count.92913","NUTS_ID"
1,164347,2461,2590186,61165,539,962238,4556,29,309136,5703118,142754,59870427,861314,50557,6595094,229941,3675,14935125,968,120,17531,50,2756,2,492,30360,1368,442296,12571,495,236320,6887,18,3274517,"FI1D"
