"ID","count.11111","count.11112","count.11113","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","NUTS_ID"
1,35199,110492,1057456,28025,81106,828158,1899,3068,28434,241732,567015,3699107,130911,358607,2369171,5669,8445,64606,"DED4"
2,185737,323090,3943058,47889,110493,1240019,2928,3520,50385,1201324,1399484,12292146,168829,237506,3227556,39952,39905,304943,"DED5"
3,29326,51660,324755,8643,10672,174516,133,354,2013,942570,950788,5954765,37202,29821,795660,34577,45990,105922,"DEE0"
4,623,259,15737,101,32,3137,788,76,1935,658,782,10387,390,201,9589,345,115,2016,"DEG0"
5,206230,220299,2900818,71324,115070,1130081,12882,10202,145707,967277,865483,8871369,753874,740095,7009557,98299,63353,721858,"DED2"
6,106650,60855,648144,58080,31084,594418,8525,382,62780,2336418,1869686,12736621,818859,690211,9887113,186056,31239,984699,"DE40"
