"ID","count.11111","count.11112","count.11113","count.11211","count.11212","count.11213","count.11911","count.11913","count.19113","count.19911","count.19912","count.19913","count.91111","count.91112","count.91113","count.91211","count.91212","count.91213","count.91911","count.91912","count.91913","count.99213","count.99911","count.99912","count.99913","NUTS_ID"
1,64926,458,168004,23909,171,18940,437,6167,62,80,2,2998,33248,264,21538,848,29,6431,5236,71,34138,72,1568,1,16728,"ES61"
