"ID","count.11111","count.11112","count.11113","count.11211","count.11212","count.11213","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12211","count.12212","count.12213","count.12911","count.12912","count.12913","count.19111","count.19112","count.19113","count.19211","count.19212","count.19213","count.19911","count.19912","count.19913","count.91111","count.91112","count.91113","count.91211","count.91212","count.91213","count.91911","count.91912","count.91913","count.91993","count.92111","count.92112","count.92113","count.92211","count.92212","count.92213","count.92911","count.92913","count.99111","count.99112","count.99113","count.99211","count.99212","count.99213","count.99911","count.99912","count.99913","NUTS_ID"
1,148170,5217,3182606,121017,7949,998910,6937,699,96566,46029,21779,505118,144815,19029,949309,21021,3287,189905,9854,1238,205265,10513,3154,111035,8595,1458,206712,40754,1511,971776,41522,569,308303,3293,74,117167,690,1623,59,26900,145,169,4308,607,23096,8841,674,232808,13383,625,163168,3773,49,177925,"ES53"
