"ID","count.12923","count.11121","count.11122","count.11123","count.11921","count.11922","count.11923","count.12121","count.12122","count.12123","count.12921","count.12922","count.11321","count.11322","count.11323","count.12321","count.12322","count.12323","count.11221","count.11222","count.11223","count.12221","count.12222","count.12223","count.32121","count.32122","count.32123","count.32921","count.32922","count.32923","NUTS_ID"
1,10170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CH01"
2,5904189,18769,15,20402,759263,12090,1008201,160211,800,460202,1606882,48601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CH05"
3,17642617,57696,4412,428149,393462,28876,1499712,175716,33384,1050526,2780250,406389,265,373,8121,158,76,1007,0,0,0,0,0,0,0,0,0,0,0,0,"CH07"
4,5428627,1401840,378263,12839588,34603,11416,632014,3926735,2316059,25209512,284855,163842,1811,3338,36786,54349,180145,1118571,663,419,6950,112,816,10040,34468,114269,645210,7461,17407,98273,"ITC4"
5,1220480,1522,1,1381,100,0,4531,832924,464894,7235652,11627,12562,0,0,0,32600,105246,597054,0,0,0,0,0,0,0,0,0,0,0,0,"ITC1"
