"ID","count.11111","count.11112","count.11113","count.11121","count.11122","count.11123","count.11211","count.11212","count.11213","count.11311","count.11312","count.11313","count.11321","count.11322","count.11323","count.11911","count.11912","count.11913","count.11922","count.11923","count.12111","count.12112","count.12113","count.12121","count.12122","count.12123","count.12211","count.12212","count.12213","count.12311","count.12312","count.12313","count.12321","count.12322","count.12323","count.12911","count.12912","count.12913","count.12921","count.12922","count.12923","count.11921","NUTS_ID"
1,3142427,1080742,15514250,101023,26960,447539,1547,28,5637,96091,33313,625803,13191,4263,42669,66559,18953,334397,16,1,3766647,1055349,16144361,770922,110039,7603735,4425,726,15137,187831,68810,1316447,98584,20472,372474,53309,11956,293089,7906,857,87075,0,"DEG0"
2,683053,233778,4562198,0,0,0,0,0,0,8534,1994,158035,0,0,0,5910,658,47963,0,0,142611,40141,844538,0,0,0,0,0,0,1978,346,12443,0,0,0,5883,646,51440,0,0,0,0,"DE24"
3,1111785,411172,11199218,91499,12312,190484,24679,9349,204888,12349,2238,193291,15091,2099,67752,2698,1006,34823,3,1899,963235,497182,7049371,551714,69410,1327714,1360,747,6977,72082,40624,606642,90232,14601,233963,5841,2426,51509,3701,448,19070,76,"DE26"
4,8381,1632,8953,0,0,0,0,0,0,523,1181,275,0,0,0,0,0,0,0,0,30365,14282,111342,0,0,0,0,0,0,3962,1404,9714,0,0,0,0,0,0,0,0,0,0,"DE71"
5,442490,213708,1595794,47169,10793,122997,333,0,4122,31153,15835,102861,5652,2194,14033,2562,591,11772,302,239,1606241,656532,6639269,388488,110431,656224,1826,413,8306,137069,70904,554270,223521,65227,384480,12431,2477,98850,12844,930,7281,103,"DE73"
