"ID","count.99111","count.99112","count.99113","count.99911","count.99912","count.99913","count.99991","count.99993","count.11111","count.11112","count.11113","count.11211","count.11212","count.11213","count.11911","count.11912","count.11913","count.12911","count.12912","count.12913","count.19111","count.19112","count.19113","count.19211","count.19213","count.19911","count.19912","count.19913","count.91111","count.91112","count.91113","count.91211","count.91212","count.91213","count.91911","count.92111","count.92112","count.92113","count.92211","count.92212","count.92213","count.92911","count.92912","count.92913","count.91912","count.91913","count.99211","count.99213","NUTS_ID"
1,4629,39,35332,3443,55,44602,61,1604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"EL42"
2,0,0,0,750,49,24925,0,0,17458,91,227639,3389,98,33975,4589,92,22655,1354,81,4178,385,4,4534,2,36,2380,27,21497,3180,9,59567,625,4,6518,1,2395,38,9315,1277,30,4046,3991,177,13882,0,0,0,0,"EL65"
3,40587,218,109064,47429,143,459268,497,3449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4595,4,31544,0,0,0,7590,52,0,1811,0,0,0,1246,3,6092,15,15016,1425,8575,"EL30"
