"ID","count.11111","count.11112","count.11113","count.11131","count.11132","count.11133","count.11211","count.11212","count.11213","count.11231","count.11233","count.11311","count.11312","count.11313","count.11331","count.11332","count.11333","count.11911","count.11912","count.11913","count.11931","count.11932","count.11933","count.12111","count.12112","count.12113","count.12131","count.12132","count.12133","count.12211","count.12212","count.12213","count.12233","count.12311","count.12312","count.12313","count.12331","count.12333","count.12911","count.12912","count.12913","count.12931","count.12932","count.12933","count.31111","count.31112","count.31113","count.31311","count.31312","count.31313","count.31911","count.31912","count.31913","count.32111","count.32112","count.32113","count.32311","count.32312","count.32313","count.32911","count.32913","NUTS_ID"
1,5410736,195771,51135694,493272,7871,5028456,402053,9581,4632412,36,9199,689946,41228,1983336,8027,2,24863,161534,6265,495765,3520,33,12378,2715114,82626,19934388,368986,3717,2637878,43711,385,487858,765,364969,23747,1044194,1956,17902,134679,1303,600032,16539,21,71931,75852,1125,203911,9241,19,19361,1882,5,3113,176405,3499,146599,23771,710,28828,22,978,"ES41"
